,2004,2005
06/22 06:10:00,0.9929942891270657,1.1824748991815133
06/22 06:20:00,0.9922551540370111,1.182578584546259
06/22 06:30:00,0.9930624457089761,1.1851252510461538
06/22 06:40:00,0.9911202917350885,1.1833408380596104
06/22 06:50:00,0.9933111344454263,1.181483915834438
06/22 07:00:00,0.996571109244154,1.1788300867187809
06/22 07:10:00,0.9981135254584865,1.178162390834682
06/22 07:20:00,0.9987706376297675,1.1788300867187809
06/22 07:30:00,0.9994225715230495,1.178162390834682
06/22 07:40:00,0.9976983074659835,1.178162390834682
06/22 07:50:00,0.9976983074659835,1.178162390834682
06/22 08:00:00,1.0014117776172462,1.1788300867187809
06/22 08:10:00,1.0014199038100624,1.1807341813467342
06/22 08:20:00,1.0020804816381377,1.1788796765461331
06/22 08:30:00,1.0037167341729116,1.1800851682471218
06/22 08:40:00,1.0038915252599376,1.179993035867334
06/22 08:50:00,1.0087718849152547,1.179993035867334
06/22 09:00:00,1.010173117998165,1.181939673047723
06/22 09:10:00,1.010173117998165,1.1841950487181379
06/22 09:20:00,1.0129364134051562,1.1863495642660453
06/22 09:30:00,1.015196428592612,1.1928162070843076
06/22 09:40:00,1.0159149426337288,1.1991789452837038
06/22 09:50:00,1.0159149426337288,1.2040388945981515
06/22 10:00:00,1.0183662574950743,1.2044726604541176
06/22 10:10:00,1.0191137332413416,1.2044726604541176
06/22 10:20:00,1.0195009650548037,1.2086204864163408
06/22 10:30:00,1.0195009650548037,1.2086204864163408
06/22 10:40:00,1.0205955972670098,1.211209091696575
06/22 10:50:00,1.0205955972670098,1.2113226626738958
06/22 11:00:00,1.0206107375251796,1.2102885068311042
06/22 11:10:00,1.0228050507902584,1.2148642187596486
06/22 11:20:00,1.0278954234036035,1.2132445760490826
06/22 11:30:00,1.0358046308865405,1.2132445760490826
06/22 11:40:00,1.0382112715831744,1.2141852382893443
06/22 11:50:00,1.040455619273184,1.2141852382893443
06/22 12:00:00,1.0454112095192587,1.2132445760490826
06/22 12:10:00,1.0519198246858528,1.21563679593832
06/22 12:20:00,1.055998891213922,1.2140171532277542
06/22 12:30:00,1.0574285317869772,1.2157526064091253
06/22 12:40:00,1.0601731287812861,1.2173722491196912
06/22 12:50:00,1.0630613204077908,1.2159288757884212
06/22 13:00:00,1.0633765828881927,1.211354895578515
06/22 13:10:00,1.0680727824637064,1.211354895578515
06/22 13:20:00,1.0744415884001053,1.211354895578515
06/22 13:30:00,1.0793263984613877,1.2159288757884212
06/22 13:40:00,1.085739465453182,1.2176643289697926
06/22 13:50:00,1.0932222046822146,1.2205959756204354
06/22 14:00:00,1.0960684821493833,1.2237235478252526
06/22 14:10:00,1.0964110827476086,1.2185045909534917
06/22 14:20:00,1.0962945792392982,1.2238674272029868
06/22 14:30:00,1.097321187448114,1.2224848193940059
06/22 14:40:00,1.094818531598137,1.218296628240647
06/22 14:50:00,1.091606937510521,1.218296628240647
06/22 15:00:00,1.0906041863849616,1.2241271183400506
06/22 15:10:00,1.0901673820065794,1.2241271183400506
06/22 15:20:00,1.093867860492331,1.2231596536268357
06/22 15:30:00,1.104148178012315,1.2170000345148129
06/22 15:40:00,1.1065983737567238,1.2133667165451685
06/22 15:50:00,1.1130484713932942,1.2090477696908395
06/22 16:00:00,1.1140529080164896,1.2144404635113095
06/22 16:10:00,1.115491481728426,1.2140085680720698
06/22 16:20:00,1.1177925611964443,1.2090477696908395
06/22 16:30:00,1.1215524384074347,1.2131898544615058
06/22 16:40:00,1.1296747784146122,1.2140085680720698
06/22 16:50:00,1.132484934801662,1.2140085680720698
06/22 17:00:00,1.1373825386696117,1.2117388161014087
06/22 17:10:00,1.1482900333863542,1.2117388161014087
06/22 17:20:00,1.157613038735026,1.2075967313307423
06/22 17:30:00,1.157613038735026,1.2075967313307423
06/22 17:40:00,1.1585502951573998,1.2075967313307423
06/22 17:50:00,1.162338223121833,1.2075967313307423
06/22 18:00:00,1.1612972733573228,1.2075967313307423
06/22 18:10:00,1.160909724034509,1.204346709830371
06/22 18:20:00,1.160909724034509,1.2075532907190543
06/22 18:30:00,1.1546271939277255,1.2016888525387341
06/22 18:40:00,1.1515847950433562,1.1988949064652263
06/22 18:50:00,1.148269938665531,1.1940000629744283
06/22 19:00:00,1.1458005531665973,1.1940000629744283
06/22 19:10:00,1.1458005531665973,1.1940000629744283
06/22 19:20:00,1.143356187991568,1.1845012887313366
06/22 19:30:00,1.143356187991568,1.1817778246051613
06/22 19:40:00,1.1414979253438684,1.1817778246051613
06/22 19:50:00,1.1387337417455965,1.1817778246051613
06/22 20:00:00,1.1320559450908814,1.1746612547945023
06/22 20:10:00,1.1227860621927286,1.1804330130517569
06/22 20:20:00,1.1072699685150849,1.1804330130517569
06/22 20:30:00,1.0984693784107495,1.1823862118106863
06/22 20:40:00,1.1033206733365124,1.1823862118106863
06/22 20:50:00,1.1035521666328139,1.1846997492385865
06/22 21:00:00,1.1044771660301698,1.1846997492385865
06/22 21:10:00,1.1103583933952783,1.1846997492385865
06/22 21:20:00,1.116420574447691,1.1846997492385865
06/22 21:30:00,1.1113570057581321,1.1902871299812068
06/22 21:40:00,1.1113570057581321,1.1977659901885636
06/22 21:50:00,1.0963519577795484,1.1891580699451079
06/22 22:00:00,1.0937799148692962,1.1857124908492338
06/22 22:10:00,1.0867402352280204,1.1807028849063879
06/22 22:20:00,1.072555512981181,1.1851612056129097
06/22 22:30:00,1.0582110124082447,1.180355828966126
06/22 22:40:00,1.0359699283373636,1.1786357064934836
06/22 22:50:00,1.0022715093472871,1.1773166937116981
06/22 23:00:00,0.9796313681278084,1.1746302500906185
06/22 23:10:00,0.9745052835002763,1.171590262271611
06/22 23:20:00,0.9458179144162471,1.171590262271611
06/22 23:30:00,0.9220383419589019,1.1826667705735359
06/22 23:40:00,0.899871681179639,1.171590262271611
06/22 23:50:00,0.8942591040191029,1.171590262271611
06/23 00:00:00,0.8882181050653728,1.1826667705735359
06/23 00:10:00,0.9267822328185878,1.1857067583925434
06/23 00:20:00,0.9514396764756277,1.189853192735509
06/23 00:30:00,0.9627099906351954,1.1876604680427452
06/23 00:40:00,0.9484439167644436,1.1827084284079077
06/23 00:50:00,0.9582239942462496,1.1857067583925434
06/23 01:00:00,0.9654747816573815,1.195870243035916
06/23 01:10:00,0.9641739774669109,1.195870243035916
06/23 01:20:00,0.9634918503809371,1.1978392516172214
06/23 01:30:00,0.9631367963294877,1.2062685533001232
06/23 01:40:00,0.968039252220599,1.202791291252059
06/23 01:50:00,0.982345765850585,1.202791291252059
06/23 02:00:00,0.9969315377526138,1.2062685533001232
06/23 02:10:00,0.9959885404395971,1.2062685533001232
06/23 02:20:00,1.00106639520253,1.2201954224918297
06/23 02:30:00,1.0115749330037906,1.23816783464361
06/23 02:40:00,0.9987431062595048,1.23816783464361
06/23 02:50:00,0.9968504085030255,1.2462926941633579
06/23 03:00:00,0.9936020309809683,1.2462926941633579
06/23 03:10:00,0.9889978043314787,1.2462926941633579
06/23 03:20:00,0.9824201020678015,1.2588682809092704
06/23 03:30:00,0.9782333712755533,1.2561869014023963
06/23 03:40:00,0.9782333712755533,1.2627262270727229
06/23 03:50:00,0.985495218911024,1.2747164824457102
06/23 04:00:00,0.9926840685489937,1.2806416468923314
06/23 04:10:00,1.002705313080429,1.2811402820319329
06/23 04:20:00,1.0115985619162249,1.271346502572004
06/23 04:30:00,1.0155844104428482,1.2718842409489886
06/23 04:40:00,1.0173093718603834,1.2702128756430884
06/23 04:50:00,1.0173330751446308,1.2782151485169715
06/23 05:00:00,1.0173330751446308,1.2830149203948578
06/23 05:10:00,1.0170429760234037,1.2844178508860904
06/23 05:20:00,1.0165108660490763,1.2905591026618932
06/23 05:30:00,1.016539229244704,1.2934376188801648
06/23 05:40:00,1.016539229244704,1.2934376188801648
06/23 05:50:00,1.016539229244704,1.290806896924113
06/23 06:00:00,1.016539229244704,1.286843363780762
06/23 06:10:00,1.016539229244704,1.280090981707183
06/23 06:20:00,1.016244748855259,1.2807034027871544
06/23 06:30:00,1.0150566411045747,1.2807034027871544
06/23 06:40:00,1.0150566411045747,1.2748731564705769
06/23 06:50:00,1.016198582443299,1.2728193904270544
06/23 07:00:00,1.0149792262214505,1.2705828839415845
06/23 07:10:00,1.0135347873134366,1.2705828839415845
06/23 07:20:00,1.0119702298373037,1.2705828839415845
06/23 07:30:00,1.010631017539898,1.2684343564093963
06/23 07:40:00,1.0104484771771394,1.2675383156295024
06/23 07:50:00,1.0097917914385346,1.2675383156295024
06/23 08:00:00,1.0097917914385346,1.266996817851843
06/23 08:10:00,1.0096938092917718,1.2675383156295024
06/23 08:20:00,1.0096608612030251,1.268133615541527
06/23 08:30:00,1.0084878888093194,1.2675383156295024
06/23 08:40:00,1.0088753257992114,1.269613240962803
06/23 08:50:00,1.0084878888093194,1.269613240962803
06/23 09:00:00,1.0082271610915674,1.2675383156295024
06/23 09:10:00,1.0053643877489047,1.2690717431851435
06/23 09:20:00,1.0011751022676414,1.2685021082893442
06/23 09:30:00,1.0001224696579354,1.2664271829560436
06/23 09:40:00,0.9997694429613344,1.2664271829560436
06/23 09:50:00,0.9992549232199237,1.2657594146804378
06/23 10:00:00,0.9968932118284219,1.2653396122836142
06/23 10:10:00,0.9974808069423825,1.2645472490138698
06/23 10:20:00,0.9974808069423825,1.2669930101277647
06/23 10:30:00,0.9974294873508341,1.2667204259934137
06/23 10:40:00,0.996624060411627,1.2628800540199194
06/23 10:50:00,1.0009642552826246,1.2597297837859558
06/23 11:00:00,0.9988454405421643,1.2515915153990875
06/23 11:10:00,0.9969003238029519,1.2419424065234872
06/23 11:20:00,0.9951344782590783,1.2408194139489304
06/23 11:30:00,0.9947449925984684,1.2433771586654048
06/23 11:40:00,0.9947449925984684,1.2393686740333965
06/23 11:50:00,0.9947449925984684,1.2393686740333965
06/23 12:00:00,0.9928498543363192,1.2393686740333965
06/23 12:10:00,0.9928498543363192,1.2383842744658775
06/23 12:20:00,0.9970296165212276,1.2328673094844438
06/23 12:30:00,0.9977113902718013,1.2364700796183956
06/23 12:40:00,1.0130886821072456,1.2378293273577967
06/23 12:50:00,1.0130886821072456,1.2366126633064105
06/23 13:00:00,1.0226664504179934,1.235849506453335
06/23 13:10:00,1.0254463327858794,1.2343716801193074
06/23 13:20:00,1.0258810545793537,1.2266082387777395
06/23 13:30:00,1.0322047374831587,1.2243776041525514
06/23 13:40:00,1.0385122680225916,1.2241636151953132
06/23 13:50:00,1.0328450745056417,1.2109957011314292
06/23 14:00:00,1.0302431372141045,1.2011373572348556
06/23 14:10:00,1.0301468817613426,1.191819248385181
06/23 14:20:00,1.033619141718475,1.1885340277469956
06/23 14:30:00,1.0442042549014872,1.1761612466098077
06/23 14:40:00,1.048097921966693,1.1745913686960996
06/23 14:50:00,1.0505595751697516,1.1720972792692808
06/23 15:00:00,1.0517296551908395,1.170575953259529
06/23 15:10:00,1.0517296551908395,1.1571931562935474
06/23 15:20:00,1.0472168972567133,1.1571931562935474
06/23 15:30:00,1.0461369366443334,1.1635106695450639
06/23 15:40:00,1.0453071129739824,1.1714521441875159
06/23 15:50:00,1.0528287624372088,1.1714521441875159
06/23 16:00:00,1.0612353520130937,1.1714521441875159
06/23 16:10:00,1.0639289206900835,1.1633834687138038
06/23 16:20:00,1.0673664311375435,1.149323314930748
06/23 16:30:00,1.068712454286668,1.1556408281822645
06/23 16:40:00,1.0561458133810595,1.1556408281822645
06/23 16:50:00,1.042517139804986,1.1589288479400175
06/23 17:00:00,1.0496078853554065,1.1637095036559768
06/23 17:10:00,1.0498728398858035,1.156458544755063
06/23 17:20:00,1.0582062511154606,1.1510220105502444
06/23 17:30:00,1.0528056951230582,1.145930334011585
06/23 17:40:00,1.0528056951230582,1.1453669106509974
06/23 17:50:00,1.0563360561694086,1.1486885933528648
06/23 18:00:00,1.0563360561694086,1.1520968615327252
06/23 18:10:00,1.0562323585432638,1.150399298248392
06/23 18:20:00,1.0642041829441304,1.1544929206956147
06/23 18:30:00,1.0642041829441304,1.14771954422182
06/23 18:40:00,1.0562323585432638,1.1394404460832488
06/23 18:50:00,1.0642041829441304,1.1340950105007028
06/23 19:00:00,1.0562323585432638,1.1237738961790256
06/23 19:10:00,1.0527019974969134,1.120783449098394
06/23 19:20:00,1.050869960111183,1.120783449098394
06/23 19:30:00,1.050869960111183,1.1173751809185335
06/23 19:40:00,1.050869960111183,1.1203656279991652
06/23 19:50:00,1.0425365488815257,1.1173751809185335
06/23 20:00:00,1.0572660403091234,1.1203656279991652
06/23 20:10:00,1.0704625881722523,1.1231228548262788
06/23 20:20:00,1.0912353930279608,1.121206405121927
06/23 20:30:00,1.108709011874427,1.1256293581848489
06/23 20:40:00,1.1132486304953206,1.120118240931005
06/23 20:50:00,1.1132486304953206,1.11812883089021
06/23 21:00:00,1.1017892540483032,1.116493397744613
06/23 21:10:00,1.1066152561655582,1.116493397744613
06/23 21:20:00,1.1114532201337282,1.116493397744613
06/23 21:30:00,1.1006593924551678,1.0951978128661317
06/23 21:40:00,1.091616269469099,1.0831349253281728
06/23 21:50:00,1.088026875300466,1.075955983976717
06/23 22:00:00,1.0833741732936875,1.0701502066387683
06/23 22:10:00,1.078093013803555,1.0660461851155767
06/23 22:20:00,1.072916303537357,1.0523054736210256
06/23 22:30:00,1.0748183677308727,1.0523054736210256
06/23 22:40:00,1.0758091807446784,1.0660461851155767
06/23 22:50:00,1.074430873487057,1.0458855907599793
06/23 23:00:00,1.0757377700039048,1.0441869892935047
06/23 23:10:00,1.0788048846042093,1.0286386123030433
06/23 23:20:00,1.0772338088311026,1.0344304515195244
06/23 23:30:00,1.07777310850769,1.0344304515195244
06/23 23:40:00,1.076875869212973,1.0344304515195244
06/23 23:50:00,1.0759971820919332,1.0384681841011636
06/24 00:00:00,1.0735173804361184,1.0384681841011636
06/24 00:10:00,1.070389600389085,1.0481711630140758
06/24 00:20:00,1.0702022229779664,1.0522751845372673
06/24 00:30:00,1.0697414394335838,1.0579925116581974
06/24 00:40:00,1.0708013104395189,1.063580269143131
06/24 00:50:00,1.0714257231978963,1.0642885749495579
06/24 01:00:00,1.0710223757407227,1.066002229573007
06/24 01:10:00,1.065897084560922,1.0552974419037293
06/24 01:20:00,1.0628866452189747,1.069490693122842
06/24 01:30:00,1.0607874162277358,1.0769034879049995
06/24 01:40:00,1.0584228959652708,1.0769034879049995
06/24 01:50:00,1.056091035321395,1.0643184426980374
06/24 02:00:00,1.055580762014176,1.0643184426980374
06/24 02:10:00,1.0489383978763112,1.074380650580765
06/24 02:20:00,1.0469222663244548,1.076207165727441
06/24 02:30:00,1.0381803504754261,1.076207165727441
06/24 02:40:00,1.0354239612302263,1.0833554965797014
06/24 02:50:00,1.032162559924698,1.0880206978030467
06/24 03:00:00,1.0283606096389495,1.093900820958698
06/24 03:10:00,1.0270931384694442,1.103460855634139
06/24 03:20:00,1.0260876766595812,1.1013632617623041
06/24 03:30:00,1.0252749585326724,1.1083679320767508
06/24 03:40:00,1.0252749585326724,1.122212179495267
06/24 03:50:00,1.0238508903650292,1.1352313083187824
06/24 04:00:00,1.0238508903650292,1.1388236266992495
06/24 04:10:00,1.022876982059634,1.140340205282712
06/24 04:20:00,1.0202768016681625,1.1472681188923557
06/24 04:30:00,1.018714832568378,1.1472681188923557
06/24 04:40:00,1.018339413261552,1.1492571371583984
06/24 04:50:00,1.0148315807417565,1.1472681188923557
06/24 05:00:00,1.0113586277693634,1.1472681188923557
06/24 05:10:00,1.0107616846931184,1.1492571371583984
06/24 05:20:00,1.0104291028845236,1.1522466344556874
06/24 05:30:00,1.008931724146545,1.1551839615826216
06/24 05:40:00,1.00684972673611,1.161115279232706
06/24 05:50:00,1.0051387465209685,1.161115279232706
06/24 06:00:00,1.0039562794169088,1.1617116340418738
06/24 06:10:00,1.0034022449279953,1.1644858258784807
06/24 06:20:00,1.0030813567590628,1.1665669310045783
06/24 06:30:00,1.0037320227086377,1.1714632697368073
06/24 06:40:00,1.0032853305823455,1.173265952218919
06/24 06:50:00,1.0030010379637186,1.174562128679193
06/24 07:00:00,1.001731711897162,1.1770573844144023
06/24 07:10:00,1.0003241156631928,1.1817347065064272
06/24 07:20:00,1.0007576295759293,1.1817347065064272
06/24 07:30:00,1.000823042958152,1.1817347065064272
06/24 07:40:00,1.0005451326677866,1.1839996560897914
06/24 07:50:00,1.0011515591028735,1.186642144303904
06/24 08:00:00,1.0037826327792494,1.186642144303904
06/24 08:10:00,1.0071297296541615,1.1857741846798242
06/24 08:20:00,1.0062251107333728,1.188936939205444
06/24 08:30:00,1.0077212459259282,1.188936939205444
06/24 08:40:00,1.0070905924337596,1.188936939205444
06/24 08:50:00,1.0087327904536147,1.1857741846798242
06/24 09:00:00,1.0100390924545346,1.188432059425986
06/24 09:10:00,1.012027067923912,1.19062771145864
06/24 09:20:00,1.0137773745855314,1.1893315349983662
06/24 09:30:00,1.0151744468795425,1.1881111822905195
06/24 09:40:00,1.0169184992834588,1.183441965520092
06/24 09:50:00,1.0187223029409687,1.180279210994472
06/24 10:00:00,1.0215713118529817,1.180279210994472
06/24 10:10:00,1.017226568419007,1.180279210994472
06/24 10:20:00,1.017226568419007,1.1781454088615049
06/24 10:30:00,1.0206639963911692,1.1770927314420057
06/24 10:40:00,1.0229304937285961,1.1792371413174008
06/24 10:50:00,1.0229304937285961,1.1804574940252475
06/24 11:00:00,1.0220388537119733,1.1817536704855214
06/24 11:10:00,1.0224418035325862,1.1821068981753204
06/24 11:20:00,1.0226271695355702,1.1821068981753204
06/24 11:30:00,1.0213619045913727,1.1838359459561303
06/24 11:40:00,1.0217753724454366,1.1837917087833851
06/24 11:50:00,1.024122037523382,1.1837917087833851
06/24 12:00:00,1.025523433498282,1.184664686521142
06/24 12:10:00,1.0283158796607488,1.186025813754552
06/24 12:20:00,1.0284095962064432,1.186025813754552
06/24 12:30:00,1.0284095962064432,1.1848213723049175
06/24 12:40:00,1.0257093572803373,1.1848213723049175
06/24 12:50:00,1.0257093572803373,1.185520933975094
06/24 13:00:00,1.0283868766203532,1.1852649176669463
06/24 13:10:00,1.0428396647606366,1.1827913529291731
06/24 13:20:00,1.054159983108892,1.1827913529291731
06/24 13:30:00,1.0589008185440263,1.1793986038325253
06/24 13:40:00,1.0609290622042438,1.1786990421623487
06/24 13:50:00,1.0610857805328873,1.1806185823754354
06/24 14:00:00,1.070829895431239,1.181318144045612
06/24 14:10:00,1.0779084901958182,1.181318144045612
06/24 14:20:00,1.0836776164403308,1.1786990421623487
06/24 14:30:00,1.0897388133839236,1.17736980327283
06/24 14:40:00,1.0941167627238746,1.1741569231613063
06/24 14:50:00,1.0972658059696903,1.1713252060362378
06/24 15:00:00,1.097727612471007,1.166148860951177
06/24 15:10:00,1.0999457506531547,1.1604616284354228
06/24 15:20:00,1.1159733518077892,1.1604616284354228
06/24 15:30:00,1.1159733518077892,1.1604616284354228
06/24 15:40:00,1.1159733518077892,1.1594126898402695
06/24 15:50:00,1.1071046189861762,1.1619817593728539
06/24 16:00:00,1.120875103971817,1.1654150850294138
06/24 16:10:00,1.0945232671443734,1.1650350263528346
06/24 16:20:00,1.0945232671443734,1.1605227213189413
06/24 16:30:00,1.0686207158362009,1.153946246790944
06/24 16:40:00,1.0628678742119395,1.151549646701008
06/24 16:50:00,1.0740537112735549,1.1480655969082365
06/24 17:00:00,1.1040190924786348,1.1425917387334168
06/24 17:10:00,1.1311740567598711,1.1351726977009082
06/24 17:20:00,1.1311740567598711,1.1264063106601667
06/24 17:30:00,1.1311740567598711,1.113828496796603
06/24 17:40:00,1.1391079994337132,1.1085538095320822
06/24 17:50:00,1.1422054552441083,1.1072021207873664
06/24 18:00:00,1.1537287009779476,1.1083094716299395
06/24 18:10:00,1.168139269422624,1.1052847836002444
06/24 18:20:00,1.1901257288507838,1.102219187375116
06/24 18:30:00,1.1891606373755743,1.0945450837337212
06/24 18:40:00,1.1891606373755743,1.0860925889387714
06/24 18:50:00,1.1821917861769418,1.077469954623739
06/24 19:00:00,1.1769095229909134,1.0711095070261973
06/24 19:10:00,1.171102151319276,1.071611612421435
06/24 19:20:00,1.171102151319276,1.0732738721075221
06/24 19:30:00,1.171102151319276,1.0732738721075221
06/24 19:40:00,1.1299883741530161,1.070513293129701
06/24 19:50:00,1.108001914724856,1.0688510334436139
06/24 20:00:00,1.0913896961342404,1.068370963226996
06/24 20:10:00,1.095584560733697,1.068370963226996
06/24 20:20:00,1.1343163663713351,1.0714649887857142
06/24 20:30:00,1.13866103977497,1.0732738721075221
06/24 20:40:00,1.1332280443376157,1.0748522419416515
06/24 20:50:00,1.12190853526966,1.0773725195950812
06/24 21:00:00,1.1235434994124287,1.0808178198501543
06/24 21:10:00,1.1235434994124287,1.0828188642214296
06/24 21:20:00,1.1092237621554175,1.0811566045353422
06/24 21:30:00,1.0981445493314825,1.0791555601640672
06/24 21:40:00,1.0676518904251209,1.0742613628698603
06/24 21:50:00,1.0214491404020842,1.0729434746832702
06/24 22:00:00,1.0642869320176382,1.0682383380670935
06/24 22:10:00,1.093433072376918,1.0653055375244815
06/24 22:20:00,1.093433072376918,1.0627565683625348
06/24 22:30:00,1.0933729100928082,1.0465765897399397
06/24 22:40:00,1.0890814668495643,1.0541317317109933
06/24 22:50:00,1.0890814668495643,1.0505388836591634
06/24 23:00:00,1.0950078742355769,1.0505388836591634
06/24 23:10:00,1.0950078742355769,1.0501919241218243
06/24 23:20:00,1.0912369832962363,1.0498470719055835
06/24 23:30:00,1.0879072653622144,1.0543968647246407
06/24 23:40:00,1.0884163243975962,1.0540520125083999
06/24 23:50:00,1.0869969133915598,1.0540520125083999
06/25 00:00:00,1.0875919642260552,1.0540520125083999
06/25 00:10:00,1.089149129072694,1.0540520125083999
06/25 00:20:00,1.089149129072694,1.0473026837196788
06/25 00:30:00,1.0891277966013853,1.0365908020803665
06/25 00:40:00,1.0922888580831684,1.0365908020803665
06/25 00:50:00,1.0941653581549113,1.039135190266271
06/25 01:00:00,1.0902881973719643,1.039004194687306
06/25 01:10:00,1.0902881973719643,1.0365076629167207
06/25 01:20:00,1.0902881973719643,1.0365076629167207
06/25 01:30:00,1.091478298662319,1.0365076629167207
06/25 01:40:00,1.0881174359863586,1.047839746120406
06/25 01:50:00,1.0814591048411508,1.0585516277597184
06/25 02:00:00,1.0776845125502665,1.0503887152823526
06/25 02:10:00,1.0722702613102069,1.0503887152823526
06/25 02:20:00,1.0698500894304694,1.0503887152823526
06/25 02:30:00,1.0635358469048262,1.0503887152823526
06/25 02:40:00,1.0598447066619083,1.0518183229105327
06/25 02:50:00,1.0571717331277053,1.051998624325152
06/25 03:00:00,1.053640590410313,1.0552751260424351
06/25 03:10:00,1.0528377299396328,1.062813678552549
06/25 03:20:00,1.0528377299396328,1.0691455115297932
06/25 03:30:00,1.0528377299396328,1.0681806776088183
06/25 03:40:00,1.0512345704391852,1.0733564805340736
06/25 03:50:00,1.0528377299396328,1.0812552151308932
06/25 04:00:00,1.0508045898224774,1.0957158090458388
06/25 04:10:00,1.0425587841854431,1.1076310096251267
06/25 04:20:00,1.0339064581707722,1.1224620116338946
06/25 04:30:00,1.0357513530976774,1.124681610206206
06/25 04:40:00,1.0339064581707722,1.1284117305652752
06/25 04:50:00,1.0309871453247,1.1423884853830342
06/25 05:00:00,1.0297731337566691,1.14730155726479
06/25 05:10:00,1.0259965471890675,1.1550759737702392
06/25 05:20:00,1.0227058180047708,1.1651410037263306
06/25 05:30:00,1.0219886540484175,1.1724935442459792
06/25 05:40:00,1.020391760240864,1.1805853752963098
06/25 05:50:00,1.020391760240864,1.1797459888524267
06/25 06:00:00,1.0194163159723129,1.1801130295149194
06/25 06:10:00,1.0193096675018334,1.1805534528382409
06/25 06:20:00,1.0188754697001656,1.1838446176651667
06/25 06:30:00,1.0188754697001656,1.1843405765215704
06/25 06:40:00,1.0188435125084059,1.1855722580265171
06/25 06:50:00,1.0183514655632098,1.1858652611223717
06/25 07:00:00,1.0185991634249003,1.1891341839348764
06/25 07:10:00,1.018478199425638,1.1935010167712412
06/25 07:20:00,1.0183983374437673,1.1916432400722206
06/25 07:30:00,1.018365664149996,1.1899056626577733
06/25 07:40:00,1.0178959241088958,1.1904000900476182
06/25 07:50:00,1.0195634092406811,1.1887271841672726
06/25 08:00:00,1.0195634092406811,1.1887271841672726
06/25 08:10:00,1.021161329320099,1.190530449195975
06/25 08:20:00,1.021161329320099,1.1930680559824873
06/25 08:30:00,1.0221620056421186,1.196820249809679
06/25 08:40:00,1.0238060548555787,1.1930680559824873
06/25 08:50:00,1.0245097516165622,1.1930680559824873
06/25 09:00:00,1.0255595301435976,1.191799252589231
06/25 09:10:00,1.0263187069484956,1.191799252589231
06/25 09:20:00,1.0275766701822118,1.191799252589231
06/25 09:30:00,1.0275766701822118,1.191799252589231
06/25 09:40:00,1.0282262735738243,1.1878827222151724
06/25 09:50:00,1.0279693623295374,1.194944152896083
06/25 10:00:00,1.030162346569642,1.194944152896083
06/25 10:10:00,1.0353775173834732,1.194944152896083
06/25 10:20:00,1.0353775173834732,1.2003626601449475
06/25 10:30:00,1.0400326538977942,1.207252240574441
06/25 10:40:00,1.039329604368226,1.20417132003797
06/25 10:50:00,1.0421261848543015,1.1965058500222723
06/25 11:00:00,1.0411484707487495,1.189367503304576
06/25 11:10:00,1.0428191572767351,1.1807418117998387
06/25 11:20:00,1.043150300159427,1.1803831154419457
06/25 11:30:00,1.0452390870162394,1.1796416044724474
06/25 11:40:00,1.0541509543336463,1.1761413689603173
06/25 11:50:00,1.0542655764425257,1.1788632835574664
06/25 12:00:00,1.061357200224077,1.1854131315938248
06/25 12:10:00,1.069656870993972,1.1938631999784723
06/25 12:20:00,1.0701577132056435,1.1935357517523637
06/25 12:30:00,1.0700681360673834,1.1931039732275948
06/25 12:40:00,1.0700681360673834,1.1925297889393525
06/25 12:50:00,1.0716682296157742,1.198163872159227
06/25 13:00:00,1.074475368909002,1.1964834587785094
06/25 13:10:00,1.0819319047613607,1.1935527108920228
06/25 13:20:00,1.1010678723834437,1.2013409567193851
06/25 13:30:00,1.1217777889929212,1.2013409567193851
06/25 13:40:00,1.1315633486557226,1.1925170554900113
06/25 13:50:00,1.1428030137415544,1.1912992443101333
06/25 14:00:00,1.153286076795174,1.197560104667133
06/25 14:10:00,1.154902860404258,1.1882357695919843
06/25 14:20:00,1.1663563692131258,1.1859620713751475
06/25 14:30:00,1.1724400364711083,1.1849766816665828
06/25 14:40:00,1.1842069707440923,1.1862651447052275
06/25 14:50:00,1.2041569999687778,1.1862651447052275
06/25 15:00:00,1.2057595615752104,1.182698501758205
06/25 15:10:00,1.2158768486399407,1.1668044546267904
06/25 15:20:00,1.228117220292615,1.1572583302566626
06/25 15:30:00,1.2335027771080465,1.1531323062585437
06/25 15:40:00,1.238936392431,1.1516646296374646
06/25 15:50:00,1.238936392431,1.145672139507465
06/25 16:00:00,1.2518630992181792,1.141898695582639
06/25 16:10:00,1.2518630992181792,1.1331990214945915
06/25 16:20:00,1.2518630992181792,1.125979185411503
06/25 16:30:00,1.2518630992181792,1.1196935503827887
06/25 16:40:00,1.2518630992181792,1.1170918875554514
06/25 16:50:00,1.2676374141517404,1.1149681862031002
06/25 17:00:00,1.2708269255088083,1.1153920830586743
06/25 17:10:00,1.2706477712322877,1.1131705059133097
06/25 17:20:00,1.2713216377313925,1.0967328464285744
06/25 17:30:00,1.2709776751562414,1.0819376151477833
06/25 17:40:00,1.2634081231434506,1.0770162973583757
06/25 17:50:00,1.261921760169331,1.0737828668917238
06/25 18:00:00,1.2602812530166951,1.0644201506109794
06/25 18:10:00,1.2585638821973792,1.055967439726063
06/25 18:20:00,1.2585638821973792,1.0514314398844913
06/25 18:30:00,1.2575106160334233,1.0523845722585694
06/25 18:40:00,1.257813152031595,1.0426726696188908
